year,type,level,old_code,old_name,old_path,new_code,new_name,new_path,doc_no,curated
1981,更名,3,152725000000,乌拉特中后联合旗,内蒙古自治区-巴彦淖尔盟-乌拉特中后联合旗,152725000000,乌拉特中旗,内蒙古自治区-巴彦淖尔盟-乌拉特中旗,,False
1981,更名,3,152727000000,潮格旗,内蒙古自治区-巴彦淖尔盟-潮格旗,152727000000,乌拉特后旗,内蒙古自治区-巴彦淖尔盟-乌拉特后旗,,False
1981,更名,2,210200000000,旅大市,辽宁省-旅大市,210200000000,大连市,辽宁省-大连市,,False
1981,更名,2,372200000000,昌潍地区,山东省-昌潍地区,372200000000,潍坊地区,山东省-潍坊地区,,False
1981,更名,2,433000000000,黔阳地区,湖南省-黔阳地区,433000000000,怀化地区,湖南省-怀化地区,,False
1981,更名,2,512600000000,江津地区,四川省-江津地区,512600000000,永川地区,四川省-永川地区,,False
1981,更名,2,522300000000,兴义地区,贵州省-兴义地区,522300000000,黔西南布依族苗族自治州,贵州省-黔西南布依族苗族自治州,,False
1981,更名,3,522325000000,贞丰布依族苗族自治县,贵州省-兴义地区-贞丰布依族苗族自治县,522325000000,贞丰县,贵州省-黔西南布依族苗族自治州-贞丰县,,False
1981,更名,3,522326000000,望谟布依族苗族自治县,贵州省-兴义地区-望谟布依族苗族自治县,522326000000,望谟县,贵州省-黔西南布依族苗族自治州-望谟县,,False
1981,更名,3,522327000000,册亨布依族自治县,贵州省-兴义地区-册亨布依族自治县,522327000000,册亨县,贵州省-黔西南布依族苗族自治州-册亨县,,False
1981,更名,3,522328000000,安龙布依族苗族自治县,贵州省-兴义地区-安龙布依族苗族自治县,522328000000,安龙县,贵州省-黔西南布依族苗族自治州-安龙县,,False
1981,更名,3,522528000000,关岭县,贵州省-安顺地区-关岭县,522528000000,关岭布依族苗族自治县,贵州省-安顺地区-关岭布依族苗族自治县,,False
1981,撤销,3,332121000000,嘉兴县,浙江省-嘉兴地区-嘉兴县,,,,,False
1981,撤销,3,332128000000,吴兴县,浙江省-嘉兴地区-吴兴县,,,,,False
1981,撤销,3,332321000000,绍兴县,浙江省-绍兴地区-绍兴县,,,,,False
1981,撤销,2,332400000000,温州地区,浙江省-温州地区,,,,,False
1981,同名改码,3,332421000000,洞头县,浙江省-温州地区-洞头县,330321000000,洞头县,浙江省-温州市-洞头县,,False
1981,同名改码,3,332422000000,永嘉县,浙江省-温州地区-永嘉县,330322000000,永嘉县,浙江省-温州市-永嘉县,,False
1981,同名改码,3,332423000000,瑞安县,浙江省-温州地区-瑞安县,330323000000,瑞安县,浙江省-温州市-瑞安县,,False
1981,同名改码,3,332424000000,文成县,浙江省-温州地区-文成县,330324000000,文成县,浙江省-温州市-文成县,,False
1981,同名改码,3,332425000000,平阳县,浙江省-温州地区-平阳县,330325000000,平阳县,浙江省-温州市-平阳县,,False
1981,同名改码,3,332426000000,乐清县,浙江省-温州地区-乐清县,330326000000,乐清县,浙江省-温州市-乐清县,,False
1981,同名改码,3,332427000000,泰顺县,浙江省-温州地区-泰顺县,330327000000,泰顺县,浙江省-温州市-泰顺县,,False
1981,撤销,3,332521000000,金华县,浙江省-金华地区-金华县,,,,,False
1981,撤销,3,332528000000,衢县,浙江省-金华地区-衢县,,,,,False
1981,撤县设市,3,352721000000,龙岩县,福建省-龙岩地区-龙岩县,352701000000,龙岩市,福建省-龙岩地区-龙岩市,,False
1981,区划调整,3,360521000000,井冈山,井冈山,362533000000,井冈山县,江西省-吉安地区-井冈山县,,False
1981,撤销,3,432221000000,岳阳县,湖南省-岳阳地区-岳阳县,,,,,False
1981,更名,3,442730000000,高鹤县,广东省-佛山地区-高鹤县,442732000000,高明县,广东省-佛山地区-高明县,,False
1981,同名改码,3,452326000000,阳朔县,广西壮族自治区-桂林地区-阳朔县,450321000000,阳朔县,广西壮族自治区-桂林市-阳朔县,,False
1981,同名改码,3,513424000000,峨边县,四川省-凉山彝族自治州-峨边县,512533000000,峨边县,四川省-乐山地区-峨边县,,False
1981,同名改码,3,513425000000,马边县,四川省-凉山彝族自治州-马边县,512534000000,马边县,四川省-乐山地区-马边县,,False
1981,撤县设市,3,532521000000,开远县,云南省-红河哈尼族彝族自治州-开远县,532502000000,开远市,云南省-红河哈尼族彝族自治州-开远市,,False
1981,同名改码,3,622325000000,永昌县,甘肃省-武威地区-永昌县,620321000000,永昌县,甘肃省-金昌市-永昌县,,False
1981,同名改码,3,632421000000,河南蒙古族自治县,河南蒙古族自治县,632324000000,河南蒙古族自治县,青海省-黄南藏族自治州-河南蒙古族自治县,,False
1981,新设,3,,,,132801000000,廊坊市,河北省-廊坊地区-廊坊市,,False
1981,新设,3,,,,212102000000,铁法市,辽宁省-铁岭地区-铁法市,,False
1981,新设,3,,,,232722000000,塔河县,黑龙江省-大兴安岭地区-塔河县,,False
1981,新设,3,,,,232723000000,漠河县,黑龙江省-大兴安岭地区-漠河县,,False
1981,新设,3,,,,310112000000,闵行区,闵行区,,False
1981,新设,3,,,,320711000000,郊区,江苏省-连云港市-郊区,,False
1981,新设,3,,,,330328000000,瓯海县,浙江省-温州市-瓯海县,,False
1981,新设,3,,,,330329000000,苍南县,浙江省-温州市-苍南县,,False
1981,新设,3,,,,332701000000,椒江市,浙江省-台州地区-椒江市,,False
1981,新设,3,,,,410111000000,金海区,河南省-郑州市-金海区,,False
1981,新设,3,,,,412502000000,义马市,河南省-洛阳地区-义马市,,False
1981,新设,3,,,,422801000000,恩施市,湖北省-恩施地区-恩施市,,False
1981,新设,3,,,,442731000000,鹤山县,广东省-佛山地区-鹤山县,,False
1981,新设,3,,,,452201000000,合山市,广西壮族自治区-柳州地区-合山市,,False
1981,新设,3,,,,532101000000,昭通市,云南省-昭通地区-昭通市,,False
1981,新设,3,,,,532131000000,水富县,云南省-昭通地区-水富县,,False
1981,新设,3,,,,532721000000,思茅县,云南省-思茅地区-思茅县,,False
1981,新设,2,,,,620300000000,金昌市,甘肃省-金昌市,,False
1982,更名,3,142121000000,大同县,山西省-雁北地区-大同县,142121000000,阳高县,山西省-雁北地区-阳高县,,False
1982,更名,3,142122000000,阳高县,山西省-雁北地区-阳高县,142122000000,天镇县,山西省-雁北地区-天镇县,,False
1982,更名,3,142123000000,天镇县,山西省-雁北地区-天镇县,142123000000,广灵县,山西省-雁北地区-广灵县,,False
1982,更名,3,142124000000,广灵县,山西省-雁北地区-广灵县,142124000000,灵丘县,山西省-雁北地区-灵丘县,,False
1982,更名,3,142125000000,灵丘县,山西省-雁北地区-灵丘县,142125000000,浑源县,山西省-雁北地区-浑源县,,False
1982,更名,3,142126000000,浑源县,山西省-雁北地区-浑源县,142126000000,应县,山西省-雁北地区-应县,,False
1982,更名,3,142127000000,怀仁县,山西省-雁北地区-怀仁县,142127000000,山阴县,山西省-雁北地区-山阴县,,False
1982,更名,3,142128000000,应县,山西省-雁北地区-应县,142128000000,朔县,山西省-雁北地区-朔县,,False
1982,更名,3,142129000000,山阴县,山西省-雁北地区-山阴县,142129000000,平鲁县,山西省-雁北地区-平鲁县,,False
1982,更名,3,142130000000,朔县,山西省-雁北地区-朔县,142130000000,左云县,山西省-雁北地区-左云县,,False
1982,更名,3,142131000000,平鲁县,山西省-雁北地区-平鲁县,142131000000,右玉县,山西省-雁北地区-右玉县,,False
1982,更名,3,142132000000,左云县,山西省-雁北地区-左云县,142132000000,大同县,山西省-雁北地区-大同县,,False
1982,更名,3,142133000000,右玉县,山西省-雁北地区-右玉县,142133000000,怀仁县,山西省-雁北地区-怀仁县,,False
1982,更名,3,142222000000,原平县,山西省-忻县地区-原平县,142222000000,定襄县,山西省-忻县地区-定襄县,,False
1982,更名,3,142223000000,代县,山西省-忻县地区-代县,142223000000,五台县,山西省-忻县地区-五台县,,False
1982,更名,3,142224000000,繁峙县,山西省-忻县地区-繁峙县,142224000000,原平县,山西省-忻县地区-原平县,,False
1982,更名,3,142225000000,五台县,山西省-忻县地区-五台县,142225000000,代县,山西省-忻县地区-代县,,False
1982,更名,3,142226000000,定襄县,山西省-忻县地区-定襄县,142226000000,繁峙县,山西省-忻县地区-繁峙县,,False
1982,更名,3,142227000000,静乐县,山西省-忻县地区-静乐县,142227000000,宁武县,山西省-忻县地区-宁武县,,False
1982,更名,3,142228000000,岢岚县,山西省-忻县地区-岢岚县,142228000000,静乐县,山西省-忻县地区-静乐县,,False
1982,更名,3,142229000000,保德县,山西省-忻县地区-保德县,142229000000,神池县,山西省-忻县地区-神池县,,False
1982,更名,3,142231000000,河曲县,山西省-忻县地区-河曲县,142231000000,岢岚县,山西省-忻县地区-岢岚县,,False
1982,更名,3,142232000000,偏关县,山西省-忻县地区-偏关县,142232000000,河曲县,山西省-忻县地区-河曲县,,False
1982,更名,3,142233000000,神池县,山西省-忻县地区-神池县,142233000000,保德县,山西省-忻县地区-保德县,,False
1982,更名,3,142234000000,宁武县,山西省-忻县地区-宁武县,142234000000,偏关县,山西省-忻县地区-偏关县,,False
1982,更名,2,142300000000,晋中地区,山西省-晋中地区,142300000000,吕梁地区,山西省-吕梁地区,,False
1982,更名,3,142321000000,榆次县,山西省-晋中地区-榆次县,142321000000,汾阳县,山西省-吕梁地区-汾阳县,,False
1982,更名,3,142322000000,寿阳县,山西省-晋中地区-寿阳县,142322000000,文水县,山西省-吕梁地区-文水县,,False
1982,更名,3,142323000000,盂县,山西省-晋中地区-盂县,142323000000,交城县,山西省-吕梁地区-交城县,,False
1982,更名,3,142324000000,平定县,山西省-晋中地区-平定县,142324000000,孝义县,山西省-吕梁地区-孝义县,,False
1982,更名,3,142325000000,昔阳县,山西省-晋中地区-昔阳县,142325000000,兴县,山西省-吕梁地区-兴县,,False
1982,更名,3,142326000000,和顺县,山西省-晋中地区-和顺县,142326000000,临县,山西省-吕梁地区-临县,,False
1982,更名,3,142327000000,左权县,山西省-晋中地区-左权县,142327000000,柳林县,山西省-吕梁地区-柳林县,,False
1982,更名,3,142328000000,榆社县,山西省-晋中地区-榆社县,142328000000,石楼县,山西省-吕梁地区-石楼县,,False
1982,更名,3,142329000000,太谷县,山西省-晋中地区-太谷县,142329000000,岚县,山西省-吕梁地区-岚县,,False
1982,更名,3,142330000000,祁县,山西省-晋中地区-祁县,142330000000,方山县,山西省-吕梁地区-方山县,,False
1982,更名,3,142331000000,平遥县,山西省-晋中地区-平遥县,142331000000,离石县,山西省-吕梁地区-离石县,,False
1982,更名,3,142332000000,介休县,山西省-晋中地区-介休县,142332000000,中阳县,山西省-吕梁地区-中阳县,,False
1982,更名,3,142333000000,灵石县,山西省-晋中地区-灵石县,142333000000,交口县,山西省-吕梁地区-交口县,,False
1982,更名,2,142400000000,吕梁地区,山西省-吕梁地区,142400000000,晋中地区,山西省-晋中地区,,False
1982,更名,3,142421000000,离石县,山西省-吕梁地区-离石县,142421000000,榆社县,山西省-晋中地区-榆社县,,False
1982,更名,3,142422000000,孝义县,山西省-吕梁地区-孝义县,142422000000,左权县,山西省-晋中地区-左权县,,False
1982,更名,3,142423000000,兴县,山西省-吕梁地区-兴县,142423000000,和顺县,山西省-晋中地区-和顺县,,False
1982,更名,3,142424000000,交口县,山西省-吕梁地区-交口县,142424000000,昔阳县,山西省-晋中地区-昔阳县,,False
1982,更名,3,142425000000,方山县,山西省-吕梁地区-方山县,142425000000,平定县,山西省-晋中地区-平定县,,False
1982,更名,3,142426000000,石楼县,山西省-吕梁地区-石楼县,142426000000,盂县,山西省-晋中地区-盂县,,False
1982,更名,3,142427000000,岚县,山西省-吕梁地区-岚县,142427000000,寿阳县,山西省-晋中地区-寿阳县,,False
1982,更名,3,142428000000,中阳县,山西省-吕梁地区-中阳县,142428000000,榆次县,山西省-晋中地区-榆次县,,False
1982,更名,3,142429000000,交城县,山西省-吕梁地区-交城县,142429000000,太谷县,山西省-晋中地区-太谷县,,False
1982,更名,3,142430000000,临县,山西省-吕梁地区-临县,142430000000,祁县,山西省-晋中地区-祁县,,False
1982,更名,3,142431000000,文水县,山西省-吕梁地区-文水县,142431000000,平遥县,山西省-晋中地区-平遥县,,False
1982,更名,3,142432000000,柳林县,山西省-吕梁地区-柳林县,142432000000,介休县,山西省-晋中地区-介休县,,False
1982,更名,3,142433000000,汾阳县,山西省-吕梁地区-汾阳县,142433000000,灵石县,山西省-晋中地区-灵石县,,False
1982,更名,3,142523000000,襄垣县,山西省-晋东南地区-襄垣县,142523000000,屯留县,山西省-晋东南地区-屯留县,,False
1982,更名,3,142524000000,武乡县,山西省-晋东南地区-武乡县,142524000000,长子县,山西省-晋东南地区-长子县,,False
1982,更名,3,142525000000,黎城县,山西省-晋东南地区-黎城县,142525000000,沁水县,山西省-晋东南地区-沁水县,,False
1982,更名,3,142526000000,平顺县,山西省-晋东南地区-平顺县,142526000000,阳城县,山西省-晋东南地区-阳城县,,False
1982,更名,3,142527000000,壶关县,山西省-晋东南地区-壶关县,142527000000,晋城县,山西省-晋东南地区-晋城县,,False
1982,更名,3,142528000000,陵川县,山西省-晋东南地区-陵川县,142528000000,高平县,山西省-晋东南地区-高平县,,False
1982,更名,3,142529000000,高平县,山西省-晋东南地区-高平县,142529000000,陵川县,山西省-晋东南地区-陵川县,,False
1982,更名,3,142530000000,晋城县,山西省-晋东南地区-晋城县,142530000000,壶关县,山西省-晋东南地区-壶关县,,False
1982,更名,3,142531000000,阳城县,山西省-晋东南地区-阳城县,142531000000,平顺县,山西省-晋东南地区-平顺县,,False
1982,更名,3,142532000000,沁水县,山西省-晋东南地区-沁水县,142532000000,黎城县,山西省-晋东南地区-黎城县,,False
1982,更名,3,142533000000,长子县,山西省-晋东南地区-长子县,142533000000,武乡县,山西省-晋东南地区-武乡县,,False
1982,更名,3,142534000000,屯留县,山西省-晋东南地区-屯留县,142534000000,襄垣县,山西省-晋东南地区-襄垣县,,False
1982,更名,3,142535000000,沁源县,山西省-晋东南地区-沁源县,142535000000,沁县,山西省-晋东南地区-沁县,,False
1982,更名,3,142536000000,沁县,山西省-晋东南地区-沁县,142536000000,沁源县,山西省-晋东南地区-沁源县,,False
1982,更名,3,142621000000,临汾县,山西省-临汾地区-临汾县,142621000000,曲沃县,山西省-临汾地区-曲沃县,,False
1982,更名,3,142622000000,隰县,山西省-临汾地区-隰县,142622000000,翼城县,山西省-临汾地区-翼城县,,False
1982,更名,3,142623000000,汾西县,山西省-临汾地区-汾西县,142623000000,襄汾县,山西省-临汾地区-襄汾县,,False
1982,更名,3,142624000000,永和县,山西省-临汾地区-永和县,142624000000,临汾县,山西省-临汾地区-临汾县,,False
1982,更名,3,142625000000,安泽县,山西省-临汾地区-安泽县,142625000000,洪洞县,山西省-临汾地区-洪洞县,,False
1982,更名,3,142626000000,洪洞县,山西省-临汾地区-洪洞县,142626000000,霍县,山西省-临汾地区-霍县,,False
1982,更名,3,142628000000,霍县,山西省-临汾地区-霍县,142628000000,安泽县,山西省-临汾地区-安泽县,,False
1982,更名,3,142629000000,翼城县,山西省-临汾地区-翼城县,142629000000,浮山县,山西省-临汾地区-浮山县,,False
1982,更名,3,142630000000,浮山县,山西省-临汾地区-浮山县,142630000000,吉县,山西省-临汾地区-吉县,,False
1982,更名,3,142631000000,曲沃县,山西省-临汾地区-曲沃县,142631000000,乡宁县,山西省-临汾地区-乡宁县,,False
1982,更名,3,142632000000,襄汾县,山西省-临汾地区-襄汾县,142632000000,蒲县,山西省-临汾地区-蒲县,,False
1982,更名,3,142633000000,吉县,山西省-临汾地区-吉县,142633000000,大宁县,山西省-临汾地区-大宁县,,False
1982,更名,3,142634000000,乡宁县,山西省-临汾地区-乡宁县,142634000000,永和县,山西省-临汾地区-永和县,,False
1982,更名,3,142635000000,大宁县,山西省-临汾地区-大宁县,142635000000,隰县,山西省-临汾地区-隰县,,False
1982,更名,3,142636000000,蒲县,山西省-临汾地区-蒲县,142636000000,汾西县,山西省-临汾地区-汾西县,,False
1982,更名,3,142722000000,夏县,山西省-运城地区-夏县,142722000000,永济县,山西省-运城地区-永济县,,False
1982,更名,3,142723000000,闻喜县,山西省-运城地区-闻喜县,142723000000,芮城县,山西省-运城地区-芮城县,,False
1982,更名,3,142724000000,绛县,山西省-运城地区-绛县,142724000000,临猗县,山西省-运城地区-临猗县,,False
1982,更名,3,142725000000,垣曲县,山西省-运城地区-垣曲县,142725000000,万荣县,山西省-运城地区-万荣县,,False
1982,更名,3,142726000000,平陆县,山西省-运城地区-平陆县,142726000000,新绛县,山西省-运城地区-新绛县,,False
1982,更名,3,142727000000,芮城县,山西省-运城地区-芮城县,142727000000,稷山县,山西省-运城地区-稷山县,,False
1982,更名,3,142728000000,永济县,山西省-运城地区-永济县,142728000000,河津县,山西省-运城地区-河津县,,False
1982,更名,3,142729000000,临猗县,山西省-运城地区-临猗县,142729000000,闻喜县,山西省-运城地区-闻喜县,,False
1982,更名,3,142730000000,万荣县,山西省-运城地区-万荣县,142730000000,夏县,山西省-运城地区-夏县,,False
1982,更名,3,142731000000,新绛县,山西省-运城地区-新绛县,142731000000,绛县,山西省-运城地区-绛县,,False
1982,更名,3,142732000000,稷山县,山西省-运城地区-稷山县,142732000000,平陆县,山西省-运城地区-平陆县,,False
1982,更名,3,142733000000,河津县,山西省-运城地区-河津县,142733000000,垣曲县,山西省-运城地区-垣曲县,,False
1982,更名,3,152421000000,赤峰县,内蒙古自治区-昭乌达盟-赤峰县,152421000000,阿鲁科尔沁旗,内蒙古自治区-昭乌达盟-阿鲁科尔沁旗,,False
1982,更名,2,152500000000,伊克昭盟,内蒙古自治区-伊克昭盟,152500000000,锡林郭勒盟,内蒙古自治区-锡林郭勒盟,,False
1982,更名,3,152521000000,东胜县,内蒙古自治区-伊克昭盟-东胜县,152521000000,阿巴哈纳尔旗,内蒙古自治区-锡林郭勒盟-阿巴哈纳尔旗,,False
1982,更名,3,152522000000,达拉特旗,内蒙古自治区-伊克昭盟-达拉特旗,152522000000,阿巴嘎旗,内蒙古自治区-锡林郭勒盟-阿巴嘎旗,,False
1982,更名,3,152523000000,准格尔旗,内蒙古自治区-伊克昭盟-准格尔旗,152523000000,苏尼特左旗,内蒙古自治区-锡林郭勒盟-苏尼特左旗,,False
1982,更名,3,152524000000,鄂托克前旗,内蒙古自治区-伊克昭盟-鄂托克前旗,152524000000,苏尼特右旗,内蒙古自治区-锡林郭勒盟-苏尼特右旗,,False
1982,更名,3,152525000000,鄂托克旗,内蒙古自治区-伊克昭盟-鄂托克旗,152525000000,东乌珠穆沁旗,内蒙古自治区-锡林郭勒盟-东乌珠穆沁旗,,False
1982,更名,3,152526000000,杭锦旗,内蒙古自治区-伊克昭盟-杭锦旗,152526000000,西乌珠穆沁旗,内蒙古自治区-锡林郭勒盟-西乌珠穆沁旗,,False
1982,更名,3,152527000000,乌审旗,内蒙古自治区-伊克昭盟-乌审旗,152527000000,太仆寺旗,内蒙古自治区-锡林郭勒盟-太仆寺旗,,False
1982,更名,3,152528000000,伊金霍洛旗,内蒙古自治区-伊克昭盟-伊金霍洛旗,152528000000,镶黄旗,内蒙古自治区-锡林郭勒盟-镶黄旗,,False
1982,更名,2,152600000000,锡林郭勒盟,内蒙古自治区-锡林郭勒盟,152600000000,乌兰察布盟,内蒙古自治区-乌兰察布盟,,False
1982,更名,3,152601000000,二连浩特市,内蒙古自治区-锡林郭勒盟-二连浩特市,152601000000,集宁市,内蒙古自治区-乌兰察布盟-集宁市,,False
1982,更名,3,152621000000,阿巴哈纳尔旗,内蒙古自治区-锡林郭勒盟-阿巴哈纳尔旗,152621000000,武川县,内蒙古自治区-乌兰察布盟-武川县,,False
1982,更名,3,152622000000,阿巴嘎旗,内蒙古自治区-锡林郭勒盟-阿巴嘎旗,152622000000,和林格尔县,内蒙古自治区-乌兰察布盟-和林格尔县,,False
1982,更名,3,152623000000,苏尼特左旗,内蒙古自治区-锡林郭勒盟-苏尼特左旗,152623000000,清水河县,内蒙古自治区-乌兰察布盟-清水河县,,False
1982,更名,3,152624000000,苏尼特右旗,内蒙古自治区-锡林郭勒盟-苏尼特右旗,152624000000,卓资县,内蒙古自治区-乌兰察布盟-卓资县,,False
1982,更名,3,152625000000,东乌珠穆沁旗,内蒙古自治区-锡林郭勒盟-东乌珠穆沁旗,152625000000,化德县,内蒙古自治区-乌兰察布盟-化德县,,False
1982,更名,3,152626000000,西乌珠穆沁旗,内蒙古自治区-锡林郭勒盟-西乌珠穆沁旗,152626000000,商都县,内蒙古自治区-乌兰察布盟-商都县,,False
1982,更名,3,152627000000,太仆寺旗,内蒙古自治区-锡林郭勒盟-太仆寺旗,152627000000,兴和县,内蒙古自治区-乌兰察布盟-兴和县,,False
1982,更名,3,152628000000,镶黄旗,内蒙古自治区-锡林郭勒盟-镶黄旗,152628000000,丰镇县,内蒙古自治区-乌兰察布盟-丰镇县,,False
1982,更名,3,152629000000,正镶白旗,内蒙古自治区-锡林郭勒盟-正镶白旗,152629000000,凉城县,内蒙古自治区-乌兰察布盟-凉城县,,False
1982,更名,3,152630000000,正蓝旗,内蒙古自治区-锡林郭勒盟-正蓝旗,152630000000,察哈尔右翼前旗,内蒙古自治区-乌兰察布盟-察哈尔右翼前旗,,False
1982,更名,3,152631000000,多伦县,内蒙古自治区-锡林郭勒盟-多伦县,152631000000,察哈尔右翼中旗,内蒙古自治区-乌兰察布盟-察哈尔右翼中旗,,False
1982,更名,2,152700000000,巴彦淖尔盟,内蒙古自治区-巴彦淖尔盟,152700000000,伊克昭盟,内蒙古自治区-伊克昭盟,,False
1982,更名,3,152721000000,临河县,内蒙古自治区-巴彦淖尔盟-临河县,152721000000,东胜县,内蒙古自治区-伊克昭盟-东胜县,,False
1982,更名,3,152722000000,五原县,内蒙古自治区-巴彦淖尔盟-五原县,152722000000,达拉特旗,内蒙古自治区-伊克昭盟-达拉特旗,,False
1982,更名,3,152723000000,磴口县,内蒙古自治区-巴彦淖尔盟-磴口县,152723000000,准格尔旗,内蒙古自治区-伊克昭盟-准格尔旗,,False
1982,更名,3,152724000000,乌拉特前旗,内蒙古自治区-巴彦淖尔盟-乌拉特前旗,152724000000,鄂托克前旗,内蒙古自治区-伊克昭盟-鄂托克前旗,,False
1982,更名,3,152725000000,乌拉特中旗,内蒙古自治区-巴彦淖尔盟-乌拉特中旗,152725000000,鄂托克旗,内蒙古自治区-伊克昭盟-鄂托克旗,,False
1982,更名,3,152726000000,杭锦后旗,内蒙古自治区-巴彦淖尔盟-杭锦后旗,152726000000,杭锦旗,内蒙古自治区-伊克昭盟-杭锦旗,,False
1982,更名,3,152727000000,乌拉特后旗,内蒙古自治区-巴彦淖尔盟-乌拉特后旗,152727000000,乌审旗,内蒙古自治区-伊克昭盟-乌审旗,,False
1982,更名,2,152800000000,乌兰察布盟,内蒙古自治区-乌兰察布盟,152800000000,巴彦淖尔盟,内蒙古自治区-巴彦淖尔盟,,False
1982,更名,3,152821000000,武川县,内蒙古自治区-乌兰察布盟-武川县,152821000000,临河县,内蒙古自治区-巴彦淖尔盟-临河县,,False
1982,更名,3,152822000000,和林格尔县,内蒙古自治区-乌兰察布盟-和林格尔县,152822000000,五原县,内蒙古自治区-巴彦淖尔盟-五原县,,False
1982,更名,3,152823000000,清水河县,内蒙古自治区-乌兰察布盟-清水河县,152823000000,磴口县,内蒙古自治区-巴彦淖尔盟-磴口县,,False
1982,更名,3,152824000000,卓资县,内蒙古自治区-乌兰察布盟-卓资县,152824000000,乌拉特前旗,内蒙古自治区-巴彦淖尔盟-乌拉特前旗,,False
1982,更名,3,152825000000,化德县,内蒙古自治区-乌兰察布盟-化德县,152825000000,乌拉特中旗,内蒙古自治区-巴彦淖尔盟-乌拉特中旗,,False
1982,更名,3,152826000000,商都县,内蒙古自治区-乌兰察布盟-商都县,152826000000,乌拉特后旗,内蒙古自治区-巴彦淖尔盟-乌拉特后旗,,False
1982,更名,3,152827000000,兴和县,内蒙古自治区-乌兰察布盟-兴和县,152827000000,杭锦后旗,内蒙古自治区-巴彦淖尔盟-杭锦后旗,,False
1982,更名,2,230400000000,大庆市,黑龙江省-大庆市,230400000000,鹤岗市,黑龙江省-鹤岗市,,False
1982,更名,3,230402000000,萨尔图区,黑龙江省-大庆市-萨尔图区,230402000000,向阳区,黑龙江省-鹤岗市-向阳区,,False
1982,更名,3,230403000000,龙凤区,黑龙江省-大庆市-龙凤区,230403000000,工农区,黑龙江省-鹤岗市-工农区,,False
1982,更名,3,230404000000,让胡路区,黑龙江省-大庆市-让胡路区,230404000000,南山区,黑龙江省-鹤岗市-南山区,,False
1982,更名,3,230405000000,红岗区,黑龙江省-大庆市-红岗区,230405000000,兴安区,黑龙江省-鹤岗市-兴安区,,False
1982,更名,3,230406000000,大同区,黑龙江省-大庆市-大同区,230406000000,东山区,黑龙江省-鹤岗市-东山区,,False
1982,更名,2,230500000000,鹤岗市,黑龙江省-鹤岗市,230500000000,双鸭山市,黑龙江省-双鸭山市,,False
1982,更名,3,230502000000,向阳区,黑龙江省-鹤岗市-向阳区,230502000000,尖山区,黑龙江省-双鸭山市-尖山区,,False
1982,更名,3,230503000000,工农区,黑龙江省-鹤岗市-工农区,230503000000,岭东区,黑龙江省-双鸭山市-岭东区,,False
1982,更名,3,230504000000,南山区,黑龙江省-鹤岗市-南山区,230504000000,岭西区,黑龙江省-双鸭山市-岭西区,,False
1982,更名,3,230505000000,兴安区,黑龙江省-鹤岗市-兴安区,230505000000,四方台区,黑龙江省-双鸭山市-四方台区,,False
1982,更名,3,230506000000,东山区,黑龙江省-鹤岗市-东山区,230506000000,宝山区,黑龙江省-双鸭山市-宝山区,,False
1982,更名,2,230600000000,双鸭山市,黑龙江省-双鸭山市,230600000000,大庆市,黑龙江省-大庆市,,False
1982,更名,3,230602000000,尖山区,黑龙江省-双鸭山市-尖山区,230602000000,萨尔图区,黑龙江省-大庆市-萨尔图区,,False
1982,更名,3,230603000000,岭东区,黑龙江省-双鸭山市-岭东区,230603000000,龙凤区,黑龙江省-大庆市-龙凤区,,False
1982,更名,3,230604000000,岭西区,黑龙江省-双鸭山市-岭西区,230604000000,让胡路区,黑龙江省-大庆市-让胡路区,,False
1982,更名,3,230605000000,四方台区,黑龙江省-双鸭山市-四方台区,230605000000,红岗区,黑龙江省-大庆市-红岗区,,False
1982,更名,3,230606000000,宝山区,黑龙江省-双鸭山市-宝山区,230606000000,大同区,黑龙江省-大庆市-大同区,,False
1982,更名,2,232100000000,绥化地区,黑龙江省-绥化地区,232100000000,松花江地区,黑龙江省-松花江地区,,False
1982,更名,3,232121000000,海伦县,黑龙江省-绥化地区-海伦县,232121000000,阿城县,黑龙江省-松花江地区-阿城县,,False
1982,更名,3,232122000000,肇东县,黑龙江省-绥化地区-肇东县,232122000000,宾县,黑龙江省-松花江地区-宾县,,False
1982,更名,3,232123000000,绥化县,黑龙江省-绥化地区-绥化县,232123000000,呼兰县,黑龙江省-松花江地区-呼兰县,,False
1982,更名,3,232124000000,安达县,黑龙江省-绥化地区-安达县,232124000000,双城县,黑龙江省-松花江地区-双城县,,False
1982,更名,3,232125000000,望奎县,黑龙江省-绥化地区-望奎县,232125000000,五常县,黑龙江省-松花江地区-五常县,,False
1982,更名,3,232126000000,兰西县,黑龙江省-绥化地区-兰西县,232126000000,巴彦县,黑龙江省-松花江地区-巴彦县,,False
1982,更名,3,232127000000,青冈县,黑龙江省-绥化地区-青冈县,232127000000,木兰县,黑龙江省-松花江地区-木兰县,,False
1982,更名,3,232128000000,肇源县,黑龙江省-绥化地区-肇源县,232128000000,通河县,黑龙江省-松花江地区-通河县,,False
1982,更名,3,232129000000,肇州县,黑龙江省-绥化地区-肇州县,232129000000,尚志县,黑龙江省-松花江地区-尚志县,,False
1982,更名,3,232130000000,庆安县,黑龙江省-绥化地区-庆安县,232130000000,方正县,黑龙江省-松花江地区-方正县,,False
